Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
10,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,08:00,22,Usurbil,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.0451893451837724,43.2714324427981,-2.033693,43.256347
11,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,07:00,22,Urnieta,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25904.509999999995,3,-1.983771866028334,43.25732505569852,-2.033693,43.256347
12,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,07:30,22,Oiartzun,2,3,1,Otros hogares con niños,2,5,1,1,2021,21976.27,2,-1.9281362797885155,43.323998779110696,-2.033693,43.256347
13,Donostialdea,Donostialdea,Hernani,Andoain,Coche conductor,13:00,99,Andoain,1,3,2,2 adultos,1,6,1,1,2021,28056.81,4,-1.978547062463217,43.26694117955153,-2.033693,43.256347
14,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,07:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.903793641634252,43.312163268623024,-2.033693,43.256347
15,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,13:30,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,23126.5,2,-1.966412302096313,43.30971996305466,-2.033693,43.256347
16,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,09:00,22,Resto Gipuzkoa,2,3,2,2 adultos con niño(s),2,5,1,1,2021,22084.47,2,-2.052844170510064,43.18869274531225,-2.033693,43.256347
17,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,13:00,22,Donostia/San Sebastian,2,2,3,Otros hogares con niños,1,4,1,1,2021,24419.96,3,-1.8937635982752647,43.3065039915376,-2.033693,43.256347
18,Donostialdea,Donostialdea,Oiartzun,Errenteria,Moto,17:30,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.8665463275743492,43.29044199194643,-2.033693,43.256347
19,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,14:30,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,22420.97,1,-1.982463812092253,43.261290840872846,-2.033693,43.256347
20,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,14:00,23,Donostia/San Sebastian,1,3,2,2 adultos,1,5,1,1,2021,26650.31,4,-2.06892112528621,43.28789472381623,-2.033693,43.256347
21,Donostialdea,Donostialdea,Andoain,Urnieta,Coche conductor,09:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,23860.06,2,-2.022431815349831,43.21860194382022,-2.033693,43.256347
22,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,05:30,23,Tolosa,2,3,1,Otros hogares sin niños,1,4,1,1,2021,24795.36,3,-2.0759710290138638,43.13336881577922,-2.033693,43.256347
23,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche conductor,14:30,23,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,26805.41,4,-2.2665655468318664,43.18369307132924,-2.033693,43.256347
24,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Moto,08:00,22,Pasaia,2,2,2,2 adultos con niño(s),1,5,1,1,2021,24967.56,3,-1.9324913382764963,43.32764647220097,-2.033693,43.256347
25,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,10:00,23,Irun,2,1,1,Otros hogares con niños,2,3,1,2,2021,18102.375,1,-1.7993828707609467,43.34391164251727,-2.033693,43.256347
26,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Moto,11:30,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,2,2021,20197.045,1,-1.9155382533811467,43.318017244763176,-2.033693,43.256347
27,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,16:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,4,1,1,2021,27384.41,4,-2.0741781477566947,43.14071886212538,-2.033693,43.256347
28,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,16:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,5,1,2,2021,22182.27,1,-1.939176393421523,43.3136589174737,-2.033693,43.256347
29,Donostialdea,Donostialdea,Lezo,Pasaia,Coche conductor,22:30,22,Pasaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26533.709999999995,3,-1.899772648571025,43.320758691157096,-2.033693,43.256347
30,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,15:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.3992526086994603,43.12114939836666,-2.033693,43.256347
31,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,12:15,22,Hondarribia,2,4,1,2 adultos con niño(s),1,3,1,1,2021,24559.285,2,-1.7928525819630512,43.36069057784081,-2.033693,43.256347
32,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,14:00,22,Lasarte-Oria,1,3,2,2 adultos,2,5,1,1,2021,24324.710000000003,3,-1.9490900380016856,43.31661495885432,-2.033693,43.256347
33,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,07:30,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.79968321363542,43.37897292232612,-2.033693,43.256347
34,Goierri                              ,Donostialdea,Ordizia,Lasarte-Oria,Coche conductor,18:00,99,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27578.01,3,-2.1833417272808804,43.053814803864746,-2.033693,43.256347
35,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.4773773118101663,43.18260019831205,-2.033693,43.256347
36,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:30,22,Irun,1,2,1,Hogar de una persona,2,6,1,1,2021,23605.61,2,-1.7857171365534978,43.33737647054932,-2.033693,43.256347
37,Tolosaldea,Donostialdea,Tolosa,Lasarte-Oria,Coche conductor,07:50,22,Tolosa,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27963.51,4,-2.06683959083744,43.15120750976911,-2.033693,43.256347
38,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,06:15,23,Urnieta,1,3,1,2 adultos,1,4,1,1,2021,27228.06,4,-1.9875068553905848,43.25206823583076,-2.033693,43.256347
39,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,16:30,22,Lasarte-Oria,2,2,3,2 adultos con niño(s),2,5,1,1,2021,23492.66,2,-1.9689527771219344,43.32125918570172,-2.033693,43.256347
40,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,4,1,1,2021,23983.52,3,-1.7938654591170975,43.34055125850232,-2.033693,43.256347
41,Donostialdea,Donostialdea,Hernani,Usurbil,Coche conductor,04:45,22,Hernani,1,2,1,Hogar de una persona,1,5,1,1,2021,24630.120000000003,3,-1.939416212942141,43.24357818419144,-2.033693,43.256347
42,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,25804.66,3,-1.9660322736703808,43.32165205003092,-2.033693,43.256347
43,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:15,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.8201684232314064,43.3291542442108,-2.033693,43.256347
44,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22642.935,2,-1.9579149048556348,43.31954500528849,-2.033693,43.256347
45,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,25010.085,3,-1.7769058378986586,43.33710909592443,-2.033693,43.256347
46,Donostialdea,Donostialdea,Errenteria,Hernani,Coche conductor,07:30,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,24338.91,3,-1.902479775368072,43.31157685404771,-2.033693,43.256347
47,Debabarrena,Donostialdea,Deba,Oiartzun,Coche pasajero,06:00,22,Deba,1,1,1,Hogar de una persona,1,4,1,2,2021,22492.8,1,-2.3075089102712734,43.27232718308633,-2.033693,43.256347
48,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,13:30,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,3,-2.127671341609759,43.275856359298665,-2.033693,43.256347
49,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,1,2,1,2 adultos,1,4,1,1,2021,27042.46,4,-1.8986722932272069,43.3098632949247,-2.033693,43.256347
50,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,07:30,22,Oiartzun,2,3,1,Otros hogares con niños,2,5,1,1,2021,21976.27,2,-1.9153649928047147,43.32433476437698,-2.033693,43.256347
51,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,14:50,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.831508822389496,43.31192276979811,-2.033693,43.256347
52,Tolosaldea,Donostialdea,Villabona,Hernani,Coche pasajero,06:45,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23648.77,2,-2.0615010958075817,43.18619834383667,-2.033693,43.256347
53,Donostialdea,Donostialdea,Lasarte-Oria,Hernani,Coche conductor,18:00,22,Hernani,2,4,2,Otros hogares sin niños,1,3,1,1,2021,24429.985,2,-2.0183944697785803,43.27171204338213,-2.033693,43.256347
54,Donostialdea,Donostialdea,Hernani,Lasarte-Oria,Coche conductor,14:45,22,,1,2,1,Hogar de una persona,1,3,1,1,2021,25151.135,3,-1.9800847370791697,43.26794631500353,-2.033693,43.256347
55,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche conductor,07:15,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26892.91,4,-1.9761291662488745,43.32448397825055,-2.033693,43.256347
56,Urola Kosta       ,Donostialdea,Orio,Oiartzun,Coche conductor,06:30,23,Orio,1,3,1,2 adultos,1,3,1,1,2021,25146.835000000003,2,-2.117723829122595,43.27664216556287,-2.033693,43.256347
57,Tolosaldea,Donostialdea,Tolosa,Errenteria,Coche conductor,15:30,21,Errenteria,1,3,1,2 adultos,2,6,1,1,2021,23422.51,2,-2.072230203687163,43.13856196704301,-2.033693,43.256347
58,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,12:30,22,Urnieta,1,3,1,2 adultos,1,4,1,1,2021,27228.06,4,-1.9925323385524132,43.29524348549947,-2.033693,43.256347
59,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,14:00,23,Donostia/San Sebastian,1,3,2,2 adultos,1,5,1,1,2021,26650.31,4,-2.045395708934683,43.27107970364947,-2.033693,43.256347
60,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,07:20,22,Irun,2,1,1,Otros hogares sin niños,1,5,1,2,2021,25523.66,3,-1.825173875371476,43.32342267732832,-2.033693,43.256347
61,Donostialdea,Donostialdea,Hernani,Urnieta,Coche conductor,21:30,22,Hernani,1,2,2,2 adultos,1,4,1,1,2021,24843.51,3,-1.937562947373787,43.240722092721775,-2.033693,43.256347
62,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.41857455452149,43.04007133158386,-2.033693,43.256347
63,Donostialdea,Donostialdea,Oiartzun,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,6,1,1,2021,24675.570000000003,3,-1.8723954829711995,43.29806456846617,-2.033693,43.256347
64,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,RENFE,15:00,22,Pasaia,1,2,1,2 adultos,2,5,1,1,2021,22486.22,1,-1.9528633332474348,43.2925566461232,-2.033693,43.256347
65,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,18:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25243.96,3,-2.154641873266866,43.28479121387278,-2.033693,43.256347
66,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,06:15,23,Villabona,1,3,1,2 adultos,1,5,1,1,2021,26076.01,4,-2.0333618314788064,43.17779460378723,-2.033693,43.256347
67,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,19:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,24338.91,3,-2.035872243991659,43.30917362751989,-2.033693,43.256347
68,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,16:15,22,Hernani,1,2,1,2 adultos,2,4,1,1,2021,20930.450000000004,1,-1.934001278029345,43.31944909417806,-2.033693,43.256347
69,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.4847553394939585,43.06275328261977,-2.033693,43.256347
70,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,17:00,22,Errenteria,2,3,1,Otros hogares sin niños,2,3,1,1,2021,23969.435,2,-2.046359457855633,43.30605392091678,-2.033693,43.256347
71,Donostialdea,Donostialdea,Andoain,Usurbil,Coche conductor,05:45,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,3,-2.017691346690005,43.219403340630095,-2.033693,43.256347
72,Tolosaldea,Donostialdea,Tolosa,Pasaia,Coche conductor,19:00,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,3,-2.076933870016741,43.13002084212945,-2.033693,43.256347
73,Donostialdea,Donostialdea,Lezo,Pasaia,Coche conductor,22:30,22,Pasaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26533.709999999995,3,-1.9000385538199664,43.32081691881628,-2.033693,43.256347
74,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.442189513678881,43.01263559829932,-2.033693,43.256347
75,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.4187518141298106,43.04028635205599,-2.033693,43.256347
76,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,05:20,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,25423.61,3,-1.9597113718708976,43.29657945402062,-2.033693,43.256347
77,Donostialdea,Donostialdea,Hernani,Errenteria,Coche conductor,15:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,22743.72,2,-1.975957013153208,43.26311051088806,-2.033693,43.256347
78,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.9746153733357692,43.26613060552187,-2.033693,43.256347
79,Donostialdea,Donostialdea,Pasaia,Errenteria,Autobús interurbano,14:30,22,Pasaia,1,1,1,2 adultos,2,3,1,2,2021,18975.625,1,-1.9342938259247744,43.32492579150166,-2.033693,43.256347
80,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,15:00,22,Errenteria,1,2,1,2 adultos,2,4,1,1,2021,23692.86,2,-2.0289548221574294,43.31162460202518,-2.033693,43.256347
81,Tolosaldea,Donostialdea,Tolosa,Lasarte-Oria,Coche conductor,07:50,22,Tolosa,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27963.51,4,-2.0759200728543936,43.13517669625099,-2.033693,43.256347
82,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,13:00,22,Hernani,1,2,1,Hogar de una persona,2,5,1,1,2021,24507.11,3,-1.9730135768829529,43.26880658345582,-2.033693,43.256347
83,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,14:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.8388358050318088,43.29572366784203,-2.033693,43.256347
84,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,09:00,22,Pasaia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,24967.56,3,-1.933567676422968,43.32121830717683,-2.033693,43.256347
85,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,13:30,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,2,5,1,1,2021,25087.21,2,-1.9968997108040856,43.229564896851805,-2.033693,43.256347
86,Donostialdea,Donostialdea,Hernani,Usurbil,Coche pasajero,17:05,99,Hernani,1,2,1,2 adultos,1,4,1,1,2021,23248.320000000003,2,-1.976900019173256,43.26258602476979,-2.033693,43.256347
87,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,13:30,22,Errenteria,1,2,1,1 adulto con niño(s),2,5,1,1,2021,21388.620000000003,1,-1.9722197198842644,43.30860051949245,-2.033693,43.256347
88,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,14:00,23,Andoain,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26803.31,4,-2.0320986582804985,43.27237046396776,-2.033693,43.256347
89,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,19:45,21,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,1,-1.9702060117994504,43.2713812134847,-2.033693,43.256347
90,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Autobús interurbano,10:00,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,20903.150000000005,1,-2.017401990209132,43.26955812713315,-2.033693,43.256347
91,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Coche pasajero,07:50,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,2,-2.017077892044649,43.26226627029158,-2.033693,43.256347
92,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Autobús interurbano,19:00,22,Lezo,2,2,1,Otros hogares sin niños,2,4,1,2,2021,23374.61,2,-2.0377507778098702,43.30809530249468,-2.033693,43.256347
93,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.4709114513027624,43.18185511009385,-2.033693,43.256347
94,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,21:30,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,4,-1.9156923695554608,43.324689452114775,-2.033693,43.256347
95,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.8373500339132929,43.2925724073684,-2.033693,43.256347
96,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,18:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9875587129601016,43.31455605843615,-2.033693,43.256347
97,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche conductor,10:15,99,Azpeitia,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25600.56,3,-2.2669301191675206,43.18393993140298,-2.033693,43.256347
98,Tolosaldea,Donostialdea,Tolosa,Lasarte-Oria,Coche conductor,20:15,23,Lasarte-Oria,2,3,2,Otros hogares con niños,2,5,1,1,2021,23321.06,2,-2.097761353786393,43.12512704756118,-2.033693,43.256347
99,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.922944480591902,43.219237459547976,-2.033693,43.256347
100,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,15:00,22,Lezo,2,3,3,Otros hogares con niños,1,5,1,1,2021,27353.61,4,-1.8128549037833568,43.339385288173496,-2.033693,43.256347
101,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,09:00,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25368.86,3,-2.016829988207113,43.25966141534622,-2.033693,43.256347
102,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,19:00,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,23126.5,2,-1.9300156000875364,43.32036563849564,-2.033693,43.256347
103,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,14:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.8380781312037235,43.29051119053722,-2.033693,43.256347
104,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,07:00,22,Irun,2,3,2,2 adultos con niño(s),2,5,1,1,2021,23379.76,2,-1.805210252578804,43.33601279027205,-2.033693,43.256347
105,Bidasoa,Donostialdea,Hondarribia,Errenteria,Autobús interurbano,22:00,23,Errenteria,1,1,1,2 adultos,2,5,1,2,2021,21253.2,1,-1.8093639635270935,43.3588008128115,-2.033693,43.256347
106,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,12:30,99,Pasaia,2,2,1,Otros hogares sin niños,2,4,1,1,2021,20253.5,1,-1.974991786921848,43.32352372860879,-2.033693,43.256347
107,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,21:30,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,4,-1.9275665944865896,43.3241409263943,-2.033693,43.256347
108,Donostialdea,Donostialdea,Lezo,Errenteria,Coche conductor,07:45,22,Lezo,1,2,1,2 adultos,2,3,1,1,2021,20501.545,1,-1.8601533233803864,43.327149130045385,-2.033693,43.256347
109,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,3,3,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.7901907542079647,43.33934687415989,-2.033693,43.256347
110,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,17:00,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,1,-1.9405695346371077,43.30809072848519,-2.033693,43.256347
111,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:00,22,Errenteria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.9979128222939024,43.30161529174048,-2.033693,43.256347
112,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,18:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25243.96,3,-2.176521067614023,43.28623102825453,-2.033693,43.256347
113,Donostialdea,Donostialdea,Errenteria,Andoain,Coche conductor,07:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25227.96,3,-1.892498383385872,43.30656135554951,-2.033693,43.256347
114,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,22:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.7881407415723929,43.33751280178566,-2.033693,43.256347
115,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,07:30,22,Errenteria,1,2,1,Hogar de una persona,1,4,1,1,2021,24830.41,3,-1.890733319508391,43.310258935735206,-2.033693,43.256347
116,Donostialdea,Donostialdea,Usurbil,Lezo,Coche conductor,06:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,26126.91,4,-2.048388098550828,43.26926026234207,-2.033693,43.256347
117,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,18:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9525835587351672,43.31918327446686,-2.033693,43.256347
118,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,18:15,99,Donostia/San Sebastian,2,3,2,Otros hogares con niños,1,4,1,1,2021,22824.77,2,-1.918918144500706,43.31716314654324,-2.033693,43.256347
119,Donostialdea,Donostialdea,Hernani,Lasarte-Oria,Coche conductor,07:30,22,Hernani,2,4,2,Otros hogares sin niños,1,3,1,1,2021,24429.985,3,-1.9773497228966084,43.27453975547226,-2.033693,43.256347
120,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,09:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,6,1,1,2021,22590.46,2,-1.9047820595149911,43.3149497866681,-2.033693,43.256347
121,Bidasoa,Donostialdea,Irun,Usurbil,Coche conductor,07:00,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.7898584684120398,43.33614126501281,-2.033693,43.256347
122,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,18:30,23,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,6,1,1,2021,25438.709999999995,3,-1.8248101432047108,43.34619641772039,-2.033693,43.256347
123,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,07:00,22,Hondarribia,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26867.81,4,-1.7941440508337918,43.37169515911362,-2.033693,43.256347
124,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,22:10,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,22420.97,1,-1.955578375021225,43.29721610682935,-2.033693,43.256347
125,Tolosaldea,Donostialdea,Tolosa,Lasarte-Oria,Coche conductor,13:15,23,Lasarte-Oria,2,3,2,Otros hogares con niños,2,5,1,1,2021,23321.06,2,-2.075872910128377,43.1384724713121,-2.033693,43.256347
126,Donostialdea,Donostialdea,Pasaia,Errenteria,Autobús interurbano,14:30,22,Pasaia,1,1,1,2 adultos,2,3,1,2,2021,18975.625,1,-1.9292560308965323,43.32400319432112,-2.033693,43.256347
127,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Coche pasajero,13:30,23,Urnieta,1,2,1,2 adultos,2,5,1,2,2021,26736.56,4,-2.0112393530191954,43.272299505776814,-2.033693,43.256347
128,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,16:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,23828.42,3,-1.7704442122763948,43.33940517609369,-2.033693,43.256347
129,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,08:30,22,Tolosa,2,3,1,Otros hogares sin niños,2,4,1,1,2021,26180.06,3,-2.073519460031335,43.130629881994274,-2.033693,43.256347
130,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,17:30,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,4,1,1,2021,24034.81,2,-2.0166250052332244,43.260011075051565,-2.033693,43.256347
